2021,12,포천시,가로등,11939,1607668,163816386,101.9
2021,12,포천시,산업용,8442,151361634,19143961224,126.5
2021,12,포천시,합계,128205,264244837,31119501272,117.8
2021,12,포천시,주택용,63150,17692120,2083448439,117.8
2021,12,포천시,일반용,19437,51283123,6985679913,136.2
2021,12,포천시,심 야,8363,21342113,1591346622,74.6
2021,12,하남시,가로등,6009,1840166,201670313,109.6
2021,12,하남시,교육용,86,2444328,242298972,99.1
2021,12,하남시,합계,58302,159311995,19333036856,121.4
2021,12,하남시,주택용,31061,42654250,4909269813,115.1
2021,12,하남시,일반용,15624,59862972,8227132581,137.4
2021,12,하남시,심 야,1156,2792012,213844321,76.6
2021,12,하남시,산업용,1656,47023134,5408377881,115
2021,12,하남시,농사용,2710,2695133,130442975,48.4
2021,12,화성시,가로등,29853,7275065,818450710,112.5
2021,12,화성시,산업용,22297,1379346007,161886079115,117.4
2021,12,화성시,심 야,11165,21987287,1661549179,75.6
2021,12,화성시,일반용,49518,222509014,29701627616,133.5
2021,12,화성시,주택용,148924,119087912,13542172499,113.7
2021,12,화성시,농사용,31280,30098673,1286707265,42.7
2021,12,화성시,교육용,311,12273029,1234111020,100.6
2021,12,화성시,합계,293348,1792576987,210130697404,117.2
2021,11,가평군,주택용,35319,7568740,934961983,123.5
2021,11,가평군,일반용,11053,29566815,3812644413,129
